ags,name,is_kreisfrei,bundesland,regierungsbezirk,landkreis,population,population_date,homepage_url,allowed_domains,lat,lon,wikipedia_url,wikidata_qid,wikipedia_revision,last_checked,source
09671120,Glattbach,0,Bayern,Unterfranken,Landkreis Aschaffenburg,3420,2023-12-31T00:00:00Z,http://www.glattbach.de,glattbach.de|www.glattbach.de,50.005556,9.147222,https://de.wikipedia.org/wiki/Glattbach,Q507364,258371691,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671121,Goldbach,0,Bayern,Unterfranken,Landkreis Aschaffenburg,10300,2023-12-31T00:00:00Z,http://www.markt-goldbach.de,markt-goldbach.de|www.markt-goldbach.de,49.988889,9.186389,https://de.wikipedia.org/wiki/Goldbach_(Unterfranken),Q516238,257721075,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671122,Großostheim,0,Bayern,Unterfranken,Landkreis Aschaffenburg,16388,2023-12-31T00:00:00Z,https://grossostheim.de,grossostheim.de|www.grossostheim.de,49.916667,9.083333,https://de.wikipedia.org/wiki/Gro%C3%9Fostheim,Q504246,264179549,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671124,Haibach,0,Bayern,Unterfranken,Landkreis Aschaffenburg,8628,2023-12-31T00:00:00Z,http://www.haibach.de,haibach.de|www.haibach.de,49.967500,9.196944,https://de.wikipedia.org/wiki/Haibach_(Unterfranken),Q627490,264160653,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671126,Heigenbrücken,0,Bayern,Unterfranken,Landkreis Aschaffenburg,2288,2023-12-31T00:00:00Z,http://www.heigenbruecken.de,heigenbruecken.de|www.heigenbruecken.de,50.028056,9.375278,https://de.wikipedia.org/wiki/Heigenbr%C3%BCcken,Q504311,263441799,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671127,Heimbuchenthal,0,Bayern,Unterfranken,Landkreis Aschaffenburg,2218,2023-12-31T00:00:00Z,http://www.heimbuchenthal.de,heimbuchenthal.de|www.heimbuchenthal.de,49.883333,9.300000,https://de.wikipedia.org/wiki/Heimbuchenthal,Q504985,262387637,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671128,Heinrichsthal,0,Bayern,Unterfranken,Landkreis Aschaffenburg,824,2023-12-31T00:00:00Z,http://www.heinrichsthal.de,heinrichsthal.de|www.heinrichsthal.de,50.066667,9.350000,https://de.wikipedia.org/wiki/Heinrichsthal,Q504264,256276969,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671130,Hösbach,0,Bayern,Unterfranken,Landkreis Aschaffenburg,13323,2023-12-31T00:00:00Z,https://www.hoesbach.de/,hoesbach.de|www.hoesbach.de,50.000000,9.200000,https://de.wikipedia.org/wiki/H%C3%B6sbach,Q503312,257845048,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671133,Johannesberg,0,Bayern,Unterfranken,Landkreis Aschaffenburg,3994,2023-12-31T00:00:00Z,http://www.johannesberg.de,johannesberg.de|www.johannesberg.de,50.033333,9.133333,https://de.wikipedia.org/wiki/Johannesberg_(Bayern),Q510295,260696727,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671134,Kahl am Main,0,Bayern,Unterfranken,Landkreis Aschaffenburg,8403,2023-12-31T00:00:00Z,https://www.kahl-main.de/,kahl-main.de|www.kahl-main.de,50.068056,9.006667,https://de.wikipedia.org/wiki/Kahl_am_Main,Q175618,259913646,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671135,Kleinkahl,0,Bayern,Unterfranken,Landkreis Aschaffenburg,1883,2023-12-31T00:00:00Z,https://www.gemeinde-kleinkahl.de/,gemeinde-kleinkahl.de|www.gemeinde-kleinkahl.de,50.106403,9.275528,https://de.wikipedia.org/wiki/Kleinkahl,Q509368,257924629,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671136,Kleinostheim,0,Bayern,Unterfranken,Landkreis Aschaffenburg,8431,2023-12-31T00:00:00Z,http://www.kleinostheim.de,kleinostheim.de|www.kleinostheim.de,50.000000,9.066667,https://de.wikipedia.org/wiki/Kleinostheim,Q507889,261501161,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671138,Krombach,0,Bayern,Unterfranken,Landkreis Aschaffenburg,2121,2023-12-31T00:00:00Z,https://www.gemeinde-krombach.de/,gemeinde-krombach.de|www.gemeinde-krombach.de,50.083333,9.216667,https://de.wikipedia.org/wiki/Krombach_(Unterfranken),Q509410,256276989,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671139,Laufach,0,Bayern,Unterfranken,Landkreis Aschaffenburg,5308,2023-12-31T00:00:00Z,https://www.laufach.de/,laufach.de|www.laufach.de,50.016667,9.300000,https://de.wikipedia.org/wiki/Laufach,Q539764,262377729,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671140,Mainaschaff,0,Bayern,Unterfranken,Landkreis Aschaffenburg,9112,2023-12-31T00:00:00Z,https://www.mainaschaff.de/,mainaschaff.de|www.mainaschaff.de,49.983333,9.083333,https://de.wikipedia.org/wiki/Mainaschaff,Q505209,263756075,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671141,Mespelbrunn,0,Bayern,Unterfranken,Landkreis Aschaffenburg,2283,2023-12-31T00:00:00Z,http://www.mespelbrunn.de,mespelbrunn.de|www.mespelbrunn.de,49.916667,9.283333,https://de.wikipedia.org/wiki/Mespelbrunn,Q516376,256276993,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671143,Mömbris,0,Bayern,Unterfranken,Landkreis Aschaffenburg,11564,2023-12-31T00:00:00Z,https://www.moembris.de/,moembris.de|www.moembris.de,50.066667,9.166667,https://de.wikipedia.org/wiki/M%C3%B6mbris,Q506072,259962230,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671148,Rothenbuch,0,Bayern,Unterfranken,Landkreis Aschaffenburg,1744,2023-12-31T00:00:00Z,http://www.rothenbuch.de,rothenbuch.de|www.rothenbuch.de,49.966667,9.400000,https://de.wikipedia.org/wiki/Rothenbuch,Q525824,263856247,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671150,Sailauf,0,Bayern,Unterfranken,Landkreis Aschaffenburg,3565,2023-12-31T00:00:00Z,http://www.sailauf.de,sailauf.de|www.sailauf.de,50.016667,9.250000,https://de.wikipedia.org/wiki/Sailauf,Q512943,256277008,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671152,Schöllkrippen,0,Bayern,Unterfranken,Landkreis Aschaffenburg,4338,2023-12-31T00:00:00Z,http://www.schoellkrippen.de,schoellkrippen.de|www.schoellkrippen.de,50.085278,9.245833,https://de.wikipedia.org/wiki/Sch%C3%B6llkrippen,Q520820,260337155,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671153,Sommerkahl,0,Bayern,Unterfranken,Landkreis Aschaffenburg,1307,2023-12-31T00:00:00Z,https://www.gemeinde-sommerkahl.de/,gemeinde-sommerkahl.de|www.gemeinde-sommerkahl.de,50.066667,9.266667,https://de.wikipedia.org/wiki/Sommerkahl,Q513182,262061844,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671155,Stockstadt am Main,0,Bayern,Unterfranken,Landkreis Aschaffenburg,8203,2023-12-31T00:00:00Z,https://www.stockstadt-am-main.de/,stockstadt-am-main.de|www.stockstadt-am-main.de,49.979722,9.063889,https://de.wikipedia.org/wiki/Stockstadt_am_Main,Q504297,264041383,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671156,Waldaschaff,0,Bayern,Unterfranken,Landkreis Aschaffenburg,4308,2023-12-31T00:00:00Z,https://www.waldaschaff.de/,waldaschaff.de|www.waldaschaff.de,49.966667,9.300000,https://de.wikipedia.org/wiki/Waldaschaff,Q532891,256277022,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671157,Weibersbrunn,0,Bayern,Unterfranken,Landkreis Aschaffenburg,1942,2023-12-31T00:00:00Z,https://weibersbrunn.de,weibersbrunn.de|www.weibersbrunn.de,49.933333,9.366667,https://de.wikipedia.org/wiki/Weibersbrunn,Q525766,263741379,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671159,Westerngrund,0,Bayern,Unterfranken,Landkreis Aschaffenburg,1990,2023-12-31T00:00:00Z,https://www.gemeinde-westerngrund.de/,gemeinde-westerngrund.de|www.gemeinde-westerngrund.de,50.125878,9.240606,https://de.wikipedia.org/wiki/Westerngrund,Q509320,256271741,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671160,Dammbach,0,Bayern,Unterfranken,Landkreis Aschaffenburg,1942,2023-12-31T00:00:00Z,http://www.gemeinde-dammbach.de/,gemeinde-dammbach.de|www.gemeinde-dammbach.de,49.858400,9.329500,https://de.wikipedia.org/wiki/Dammbach,Q505237,254813554,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09671162,Wiesen,0,Bayern,Unterfranken,Landkreis Aschaffenburg,1042,2023-12-31T00:00:00Z,https://www.gemeinde-wiesen.de/,gemeinde-wiesen.de|www.gemeinde-wiesen.de,50.116667,9.366667,https://de.wikipedia.org/wiki/Wiesen_(Unterfranken),Q288569,256277027,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672111,Aura an der Saale,0,Bayern,Unterfranken,Landkreis Bad Kissingen,877,2023-12-31T00:00:00Z,http://www.aura-saale.de,aura-saale.de|www.aura-saale.de,50.164483,10.007380,https://de.wikipedia.org/wiki/Aura_an_der_Saale,Q505352,259627383,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672112,Bad Bocklet,0,Bayern,Unterfranken,Landkreis Bad Kissingen,4777,2023-12-31T00:00:00Z,https://www.badbocklet.de/,badbocklet.de|www.badbocklet.de,50.266667,10.083333,https://de.wikipedia.org/wiki/Bad_Bocklet,Q502893,258769938,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672113,Bad Brückenau,0,Bayern,Unterfranken,Landkreis Bad Kissingen,6674,2023-12-31T00:00:00Z,https://www.bad-brueckenau.de/,bad-brueckenau.de|www.bad-brueckenau.de,50.309111,9.787111,https://de.wikipedia.org/wiki/Bad_Br%C3%BCckenau,Q504513,263774974,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672114,Bad Kissingen,0,Bayern,Unterfranken,Landkreis Bad Kissingen,23245,2023-12-31T00:00:00Z,https://www.badkissingen.de/,badkissingen.de|www.badkissingen.de,50.200000,10.066667,https://de.wikipedia.org/wiki/Bad_Kissingen,Q488346,263783042,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672117,Burkardroth,0,Bayern,Unterfranken,Landkreis Bad Kissingen,7548,2023-12-31T00:00:00Z,https://www.burkardroth.de/,burkardroth.de|www.burkardroth.de,50.271944,9.989444,https://de.wikipedia.org/wiki/Burkardroth,Q502879,264158930,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672121,Elfershausen,0,Bayern,Unterfranken,Landkreis Bad Kissingen,2852,2023-12-31T00:00:00Z,http://www.elfershausen.de,elfershausen.de|www.elfershausen.de,50.150000,9.966667,https://de.wikipedia.org/wiki/Elfershausen,Q504259,263318785,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672122,Euerdorf,0,Bayern,Unterfranken,Landkreis Bad Kissingen,1531,2023-12-31T00:00:00Z,http://www.euerdorf.de,euerdorf.de|www.euerdorf.de,50.150000,10.033333,https://de.wikipedia.org/wiki/Euerdorf,Q504321,263881712,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672124,Fuchsstadt,0,Bayern,Unterfranken,Landkreis Bad Kissingen,1917,2023-12-31T00:00:00Z,https://www.fuchsstadt.de,fuchsstadt.de|www.fuchsstadt.de,50.100000,9.933333,https://de.wikipedia.org/wiki/Fuchsstadt,Q504304,262616517,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672126,Geroda,0,Bayern,Unterfranken,Landkreis Bad Kissingen,818,2023-12-31T00:00:00Z,http://www.geroda.de,geroda.de|www.geroda.de,50.283056,9.900000,https://de.wikipedia.org/wiki/Geroda_(Unterfranken),Q511269,263713320,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672127,Hammelburg,0,Bayern,Unterfranken,Landkreis Bad Kissingen,10826,2023-12-31T00:00:00Z,https://www.hammelburg.de/,hammelburg.de|www.hammelburg.de,50.116667,9.900000,https://de.wikipedia.org/wiki/Hammelburg,Q302785,263981705,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672131,Maßbach,0,Bayern,Unterfranken,Landkreis Bad Kissingen,4415,2023-12-31T00:00:00Z,http://www.massbach.de,massbach.de|www.massbach.de,50.183333,10.283333,https://de.wikipedia.org/wiki/Ma%C3%9Fbach,Q503250,259541168,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672134,Motten,0,Bayern,Unterfranken,Landkreis Bad Kissingen,1706,2023-12-31T00:00:00Z,https://motten.de,motten.de|www.motten.de,50.400000,9.766667,https://de.wikipedia.org/wiki/Motten_(Bayern),Q503174,263959962,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672135,Münnerstadt,0,Bayern,Unterfranken,Landkreis Bad Kissingen,7556,2023-12-31T00:00:00Z,http://www.muennerstadt.de,muennerstadt.de|www.muennerstadt.de,50.252611,10.196611,https://de.wikipedia.org/wiki/M%C3%BCnnerstadt,Q571922,264090405,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672136,Nüdlingen,0,Bayern,Unterfranken,Landkreis Bad Kissingen,3996,2023-12-31T00:00:00Z,https://www.nuedlingen.de/,nuedlingen.de|www.nuedlingen.de,50.216667,10.133333,https://de.wikipedia.org/wiki/N%C3%BCdlingen,Q502978,262641065,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672138,Oberleichtersbach,0,Bayern,Unterfranken,Landkreis Bad Kissingen,2088,2023-12-31T00:00:00Z,http://www.oberleichtersbach.de,oberleichtersbach.de|www.oberleichtersbach.de,50.274722,9.805000,https://de.wikipedia.org/wiki/Oberleichtersbach,Q504282,264129494,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672139,Oberthulba,0,Bayern,Unterfranken,Landkreis Bad Kissingen,5092,2023-12-31T00:00:00Z,https://www.oberthulba.de/,oberthulba.de|www.oberthulba.de,50.200000,9.966667,https://de.wikipedia.org/wiki/Oberthulba,Q505153,261721931,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672140,Oerlenbach,0,Bayern,Unterfranken,Landkreis Bad Kissingen,5064,2023-12-31T00:00:00Z,http://www.oerlenbach.de,oerlenbach.de|www.oerlenbach.de,50.149722,10.133056,https://de.wikipedia.org/wiki/Oerlenbach,Q339825,259244785,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672142,Ramsthal,0,Bayern,Unterfranken,Landkreis Bad Kissingen,1089,2023-12-31T00:00:00Z,http://www.ramsthal.de,ramsthal.de|www.ramsthal.de,50.133333,10.066667,https://de.wikipedia.org/wiki/Ramsthal,Q504289,256277133,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672143,Rannungen,0,Bayern,Unterfranken,Landkreis Bad Kissingen,1156,2023-12-31T00:00:00Z,http://www.rannungen.de,rannungen.de|www.rannungen.de,50.166667,10.205278,https://de.wikipedia.org/wiki/Rannungen,Q504270,258701929,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672145,Riedenberg,0,Bayern,Unterfranken,Landkreis Bad Kissingen,953,2023-12-31T00:00:00Z,https://www.vgem-bad-brueckenau.de/gemeinde-riedenberg/,vgem-bad-brueckenau.de|www.vgem-bad-brueckenau.de,50.316667,9.850000,https://de.wikipedia.org/wiki/Riedenberg,Q510903,256239850,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672149,Schondra,0,Bayern,Unterfranken,Landkreis Bad Kissingen,1739,2023-12-31T00:00:00Z,http://www.schondra.de,schondra.de|www.schondra.de,50.266667,9.866667,https://de.wikipedia.org/wiki/Schondra,Q504328,264156234,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672155,Sulzthal,0,Bayern,Unterfranken,Landkreis Bad Kissingen,900,2023-12-31T00:00:00Z,http://www.Sulzthal.de,sulzthal.de|www.sulzthal.de,50.133333,10.033333,https://de.wikipedia.org/wiki/Sulzthal,Q504277,257230857,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672157,Thundorf in Unterfranken,0,Bayern,Unterfranken,Landkreis Bad Kissingen,986,2023-12-31T00:00:00Z,http://www.thundorf.de,thundorf.de|www.thundorf.de,50.183333,10.316667,https://de.wikipedia.org/wiki/Thundorf_in_Unterfranken,Q516330,258603331,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672161,Wartmannsroth,0,Bayern,Unterfranken,Landkreis Bad Kissingen,2149,2023-12-31T00:00:00Z,https://www.wartmannsroth.de/,wartmannsroth.de|www.wartmannsroth.de,50.166667,9.783333,https://de.wikipedia.org/wiki/Wartmannsroth,Q510064,263983767,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672163,Wildflecken,0,Bayern,Unterfranken,Landkreis Bad Kissingen,2914,2023-12-31T00:00:00Z,https://wildflecken.de,wildflecken.de|www.wildflecken.de,50.366667,9.916667,https://de.wikipedia.org/wiki/Wildflecken,Q505327,262617915,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09672166,Zeitlofs,0,Bayern,Unterfranken,Landkreis Bad Kissingen,2030,2023-12-31T00:00:00Z,https://www.markt-zeitlofs.de/,markt-zeitlofs.de|www.markt-zeitlofs.de,50.266667,9.666667,https://de.wikipedia.org/wiki/Zeitlofs,Q186158,264040642,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673113,Aubstadt,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,734,2023-12-31T00:00:00Z,http://www.aubstadt.de,aubstadt.de|www.aubstadt.de,50.333333,10.433333,https://de.wikipedia.org/wiki/Aubstadt,Q558842,256256047,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673114,Bad Neustadt an der Saale,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,15720,2023-12-31T00:00:00Z,http://www.bad-neustadt.de/,bad-neustadt.de|www.bad-neustadt.de,50.321944,10.216111,https://de.wikipedia.org/wiki/Bad_Neustadt_an_der_Saale,Q311098,264090998,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673116,Bastheim,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,2039,2023-12-31T00:00:00Z,http://www.bastheim.de/,bastheim.de|www.bastheim.de,50.400000,10.200000,https://de.wikipedia.org/wiki/Bastheim,Q569552,256256053,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673117,Bischofsheim in der Rhön,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,4756,2023-12-31T00:00:00Z,https://www.bischofsheim-rhoen.de/,bischofsheim-rhoen.de|www.bischofsheim-rhoen.de,50.400000,10.016667,https://de.wikipedia.org/wiki/Bischofsheim_in_der_Rh%C3%B6n,Q541693,259017502,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673123,Fladungen,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,2190,2023-12-31T00:00:00Z,https://www.fladungen-rhoen.de/,fladungen-rhoen.de|www.fladungen-rhoen.de,50.521111,10.145278,https://de.wikipedia.org/wiki/Fladungen,Q582942,262901865,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673126,Großbardorf,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,947,2023-12-31T00:00:00Z,http://www.grossbardorf.de,grossbardorf.de|www.grossbardorf.de,50.266667,10.366667,https://de.wikipedia.org/wiki/Gro%C3%9Fbardorf,Q583472,256256114,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673127,Großeibstadt,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,1058,2023-12-31T00:00:00Z,https://www.grosseibstadt.de/,grosseibstadt.de|www.grosseibstadt.de,50.300000,10.416667,https://de.wikipedia.org/wiki/Gro%C3%9Feibstadt,Q566627,261263969,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673129,Hausen,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,671,2023-12-31T00:00:00Z,https://www.hausen-rhoen.de/,hausen-rhoen.de|www.hausen-rhoen.de,50.505556,10.125000,https://de.wikipedia.org/wiki/Hausen_(Rh%C3%B6n),Q583335,262699013,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673130,Hendungen,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,851,2023-12-31T00:00:00Z,http://www.hendungen.de,hendungen.de|www.hendungen.de,50.400000,10.350000,https://de.wikipedia.org/wiki/Hendungen,Q558968,257275848,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673131,Herbstadt,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,615,2023-12-31T00:00:00Z,http://www.herbstadt.de,herbstadt.de|www.herbstadt.de,50.333333,10.500000,https://de.wikipedia.org/wiki/Herbstadt,Q558803,257315221,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673133,Heustreu,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,1318,2023-12-31T00:00:00Z,https://heustreu.de,heustreu.de|www.heustreu.de,50.350000,10.250000,https://de.wikipedia.org/wiki/Heustreu,Q558914,257516176,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673134,Höchheim,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,1040,2023-12-31T00:00:00Z,https://www.hoechheim.de/,hoechheim.de|www.hoechheim.de,50.366667,10.450000,https://de.wikipedia.org/wiki/H%C3%B6chheim,Q589530,257229679,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673135,Hohenroth,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,3591,2023-12-31T00:00:00Z,http://www.hohenroth.de,hohenroth.de|www.hohenroth.de,50.316667,10.183333,https://de.wikipedia.org/wiki/Hohenroth,Q558811,262698997,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673136,Hollstadt,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,1431,2023-12-31T00:00:00Z,http://www.hollstadt.de,hollstadt.de|www.hollstadt.de,50.350000,10.300000,https://de.wikipedia.org/wiki/Hollstadt,Q558852,258038207,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673141,Bad Königshofen im Grabfeld,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,6176,2023-12-31T00:00:00Z,http://www.badkoenigshofen.de/stadt/,badkoenigshofen.de|www.badkoenigshofen.de,50.299167,10.466667,https://de.wikipedia.org/wiki/Bad_K%C3%B6nigshofen_im_Grabfeld,Q571926,264169290,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673142,Mellrichstadt,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,5599,2023-12-31T00:00:00Z,http://www.mellrichstadt.de,mellrichstadt.de|www.mellrichstadt.de,50.427800,10.302700,https://de.wikipedia.org/wiki/Mellrichstadt,Q552523,263703971,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673146,Niederlauer,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,1707,2023-12-31T00:00:00Z,http://www.niederlauer.de,niederlauer.de|www.niederlauer.de,50.296206,10.179639,https://de.wikipedia.org/wiki/Niederlauer,Q558860,263594323,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
